EmployeeNumber,Age,Tenure,Turnover,HourlyRate,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
9495,52,6,No,73.14,40,Salary,152131.2,41,Laboratory,Female,Married,2.0,12.0,Direct Deposit,Yes
9496,35,6,No,27.97,40,Salary,58177.6,86,Sales,Male,Single,2.0,24.0,Direct Deposit,Yes
9498,38,5,Yes,48.81,40,Salary,101524.8,76,Manufacturing,Male,Divorced,4.0,10.0,Mail Check,Yes
9499,52,19,No,67.79,40,Salary,141003.2,80,Manufacturing,Female,Divorced,6.0,9.0,Mail Check,Yes
9501,37,8,Yes,39.76,40,Salary,82700.8,75,Sales,Female,Single,3.0,12.0,Mail Check,Yes
9502,33,7,No,25.85,40,Salary,53768.0,32,Marketing,Male,Divorced,3.0,5.0,Mail Check,Yes
9505,36,3,Yes,35.68,40,Salary,74214.4,37,Marketing,Male,Divorced,4.0,5.0,Mail Check,Yes
9512,45,10,Yes,37.69,40,Salary,78395.2,99,Information Technology,Female,Divorced,9.0,7.0,Mail Check,Yes
9515,35,8,Yes,27.43,40,Salary,57054.4,80,Sales,Female,Married,4.0,15.0,Mail Check,Yes
9516,48,15,Yes,85.62,40,Salary,178089.6,17,Marketing,Male,Married,1.0,6.0,Direct Deposit,Yes
9517,57,8,No,71.94,40,Salary,149635.2,92,Healthcare,Prefer Not to Answer,Married,6.0,20.0,Mail Check,Yes
9518,31,3,No,29.58,40,Salary,61526.4,74,Healthcare,Male,Married,2.0,15.0,Direct Deposit,Yes
9523,54,15,Yes,35.38,40,Salary,73590.4,12,Research,Male,Single,1.0,18.0,Direct Deposit,Yes
9524,58,7,No,55.42,40,Salary,115273.6,50,Laboratory,Male,Divorced,3.0,9.0,Mail Check,Yes
9525,39,1,No,43.71,40,Salary,90916.8,54,Laboratory,Male,Divorced,5.0,13.0,Direct Deposit,Yes
9526,57,17,No,46.34,40,Salary,96387.2,14,Sales,Female,Married,1.0,6.0,Mail Check,Yes
9528,37,6,No,39.51,40,Salary,82280.8,42,Marketing,Male,Married,5.0,9.0,Mail Check,Yes
9533,60,11,No,74.22,40,Salary,154377.6,30,Research,Female,Married,9.0,18.0,Mail Check,Yes
9534,47,14,Yes,38.38,40,Salary,79830.4,43,Research,Male,Single,3.0,25.0,Direct Deposit,Yes
9535,35,1,Yes,26.03,40,Salary,54142.4,43,Manufacturing,Female,Divorced,2.0,22.0,Mail Check,Yes
9536,56,5,No,81.73,40,Salary,169998.4,83,Laboratory,Female,Married,7.0,5.0,Mail Check,Yes
9539,38,1,Yes,25.95,40,Salary,53976.0,97,Sales,Female,Divorced,5.0,20.0,Direct Deposit,Yes
9540,39,3,No,72.54,40,Salary,150883.2,51,Sales,Male,Divorced,8.0,11.0,Direct Deposit,Yes
9544,29,1,Yes,24.2,40,Salary,50336.0,68,Human Resources,Male,Single,3.0,9.0,Direct Deposit,Yes
9546,21,1,Yes,21.51,40,Salary,44740.8,94,Marketing,Male,Married,3.0,23.0,Mail Check,Yes
9547,59,9,Yes,44.83,40,Salary,93246.4,46,Manufacturing,Male,Married,1.0,5.0,Mail Check,Yes
9548,49,18,No,56.67,40,Salary,117873.6,29,Healthcare,Male,Divorced,7.0,6.0,Mail Check,Yes
9549,40,2,Yes,28.35,40,Salary,58968.0,88,Information Technology,Male,Divorced,4.0,5.0,Mail Check,Yes
9554,54,20,Yes,81.83,40,Salary,170206.4,32,Research,Female,Married,7.0,17.0,Mail Check,Yes
9556,38,4,Yes,28.17,40,Salary,37793.6,71,Manufacturing,Female,Divorced,1.0,24.0,Mail Check,Yes
9558,54,13,Yes,34.44,40,Salary,71635.2,90,Sales,Male,Divorced,6.0,13.0,Mail Check,Yes
9562,39,3,Yes,40.25,40,Salary,83720.0,80,Healthcare,Male,Divorced,3.0,14.0,Mail Check,Yes
9575,56,12,No,50.72,40,Salary,105497.6,15,Manufacturing,Female,Divorced,4.0,19.0,Direct Deposit,Yes
9577,42,2,No,97.71,40,Salary,203236.8,45,Research,Female,Divorced,5.0,10.0,Direct Deposit,Yes
9578,37,3,Yes,59.12,40,Salary,122969.6,72,Sales,Female,Married,4.0,23.0,Mail Check,Yes
9579,61,12,No,63.47,40,Salary,132017.6,5,Information Technology,Male,Divorced,2.0,11.0,Direct Deposit,Yes
9580,34,3,No,26.92,40,Salary,55993.6,71,Marketing,Female,Divorced,2.0,6.0,Mail Check,Yes
9581,40,3,No,69.74,40,Salary,145059.2,33,Laboratory,Female,Divorced,4.0,7.0,Mail Check,Yes
9582,43,8,Yes,63.53,40,Salary,132142.4,39,Research,Female,Married,4.0,9.0,Mail Check,Yes
9583,44,5,No,41.94,40,Salary,87235.2,35,Marketing,Female,Single,8.0,6.0,Mail Check,Yes
9584,42,7,Yes,34.86,40,Salary,72508.8,32,Marketing,Female,Single,1.0,18.0,Direct Deposit,Yes
9586,36,10,Yes,31.08,40,Salary,64646.4,68,Information Technology,Female,Divorced,4.0,5.0,Mail Check,Yes
9587,29,3,Yes,23.11,40,Salary,48068.8,94,Human Resources,Male,Divorced,1.0,5.0,Mail Check,Yes
9593,59,16,No,56.09,40,Salary,116667.2,14,Healthcare,Female,Divorced,3.0,6.0,Mail Check,Yes
9596,46,19,No,71.22,40,Salary,148137.6,15,Laboratory,Female,Married,8.0,9.0,Mail Check,Yes
9597,37,7,Yes,27.07,40,Salary,56305.6,72,Laboratory,Female,Married,6.0,10.0,Mail Check,Yes
9601,53,14,No,84.28,40,Salary,175094.4,40,Information Technology,Male,Divorced,5.0,6.0,Mail Check,Yes
9603,38,6,No,33.24,40,Salary,69139.2,55,Laboratory,Female,Married,5.0,13.0,Direct Deposit,Yes
9604,33,1,Yes,29.55,40,Salary,61464.0,92,Research,Female,Divorced,4.0,9.0,Mail Check,Yes
9605,41,1,No,58.61,40,Salary,123308.8,93,Marketing,Female,Married,6.0,21.0,Mail Check,Yes
9606,50,13,Yes,48.56,40,Salary,101004.8,6,Laboratory,Male,Married,7.0,9.0,Mail Check,Yes
9607,60,18,Yes,71.22,40,Salary,148137.6,74,Laboratory,Prefer Not to Answer,Married,9.0,10.0,Mail Check,Yes
9608,48,14,No,79.99,40,Salary,166379.2,26,Sales,Male,Married,2.0,11.0,Mail Check,Yes
9611,42,4,Yes,37.58,40,Salary,78166.4,59,Sales,Male,Divorced,7.0,24.0,Mail Check,Yes
9614,56,14,Yes,46.59,40,Salary,96907.2,66,Sales,Female,Married,7.0,17.0,Mail Check,Yes
9618,31,4,No,24.59,40,Salary,51147.2,66,Research,Female,Married,3.0,5.0,Direct Deposit,Yes
9619,38,4,No,51.51,40,Salary,107140.8,90,Human Resources,Male,Married,2.0,5.0,Mail Check,Yes
9623,37,2,No,37.05,40,Salary,77064.0,57,Information Technology,Male,Divorced,2.0,19.0,Mail Check,Yes
9625,58,10,Yes,46.94,40,Salary,97635.2,62,Information Technology,Female,Divorced,9.0,11.0,Mail Check,Yes
9628,52,13,Yes,44.77,40,Salary,93121.6,90,Sales,Male,Married,7.0,12.0,Mail Check,Yes
9630,36,1,No,30.55,40,Salary,63544.0,94,Research,Female,Married,1.0,24.0,Direct Deposit,Yes
9631,22,1,Yes,20.21,40,Salary,42036.8,21,Research,Female,Single,1.0,5.0,Mail Check,Yes
9633,53,14,Yes,69.73,40,Salary,145038.4,28,Laboratory,Female,Married,4.0,8.0,Mail Check,Yes
9634,40,2,Yes,76.54,40,Salary,159203.2,25,Research,Female,Married,1.0,18.0,Direct Deposit,Yes
9636,43,6,No,81.38,40,Salary,169270.4,26,Research,Female,Divorced,9.0,22.0,Mail Check,Yes
9638,59,10,No,50.82,40,Salary,105705.6,8,Manufacturing,Female,Divorced,9.0,12.0,Direct Deposit,Yes
9640,22,1,Yes,20.49,40,Salary,42633.2,2,Manufacturing,Male,Single,2.0,18.0,Direct Deposit,Yes
9644,29,2,Yes,25.43,40,Salary,52894.4,39,Human Resources,Male,Divorced,2.0,16.0,Mail Check,Yes
9645,41,2,No,73.76,40,Salary,153420.8,88,Healthcare,Prefer Not to Answer,Divorced,1.0,23.0,Mail Check,Yes
9647,47,14,No,55.03,40,Salary,114462.4,12,Marketing,Female,Married,8.0,22.0,Mail Check,Yes
9650,34,7,Yes,26.05,40,Salary,54284.0,34,Research,Male,Single,5.0,16.0,Direct Deposit,Yes
9651,53,7,No,82.91,40,Salary,172452.8,33,Research,Female,Married,3.0,21.0,Mail Check,Yes
9655,37,4,No,26.95,40,Salary,56056.0,35,Information Technology,Female,Single,6.0,16.0,Mail Check,Yes
9660,46,10,Yes,33.06,40,Salary,68764.8,32,Research,Male,Single,5.0,19.0,Mail Check,Yes
9664,29,4,No,24.54,40,Salary,51043.2,75,Sales,Female,Single,2.0,10.0,Mail Check,Yes
9669,45,15,Yes,59.02,40,Salary,122761.6,28,Sales,Female,Divorced,5.0,11.0,Mail Check,Yes
9676,43,15,No,39.83,40,Salary,82846.4,97,Healthcare,Male,Married,4.0,10.0,Direct Deposit,Yes
9678,54,20,Yes,61.24,40,Salary,127379.2,23,Sales,Male,Divorced,1.0,7.0,Direct Deposit,Yes
9682,36,5,Yes,39.94,40,Salary,83075.2,46,Marketing,Female,Single,6.0,6.0,Mail Check,Yes
9683,60,13,No,85.34,40,Salary,177507.2,33,Laboratory,Female,Divorced,8.0,22.0,Mail Check,Yes
9684,51,6,No,37.91,40,Salary,78852.8,94,Sales,Male,Divorced,5.0,15.0,Mail Check,Yes
9687,40,2,No,85.08,40,Salary,176966.4,14,Manufacturing,Female,Divorced,8.0,21.0,Mail Check,Yes
9688,31,8,Yes,31.01,40,Salary,64500.8,37,Manufacturing,Male,Divorced,1.0,7.0,Mail Check,Yes
9689,55,17,Yes,70.11,40,Salary,145828.8,61,Laboratory,Male,Married,4.0,9.0,Mail Check,Yes
9691,61,20,Yes,37.33,40,Salary,77355.2,75,Laboratory,Male,Single,7.0,18.0,Mail Check,Yes
9692,42,10,No,86.33,40,Salary,179275.2,53,Research,Male,Divorced,3.0,19.0,Mail Check,Yes
9693,60,14,Yes,40.43,40,Salary,84094.4,0,Research,Male,Married,7.0,11.0,Mail Check,Yes
9696,48,10,No,97.42,40,Salary,202633.6,23,Healthcare,Female,Divorced,8.0,14.0,Direct Deposit,Yes
9703,23,1,No,22.32,40,Salary,46425.6,39,Healthcare,Female,Single,1.0,10.0,Mail Check,Yes
9707,51,14,No,31.57,40,Salary,65665.6,30,Research,Female,Divorced,3.0,6.0,Mail Check,Yes
9708,37,8,No,34.96,40,Salary,72716.8,60,Information Technology,Female,Married,2.0,23.0,Mail Check,Yes
9710,44,6,Yes,67.4,40,Salary,140332.0,86,Human Resources,Female,Married,7.0,22.0,Mail Check,Yes
9712,56,14,No,31.78,40,Salary,66102.4,57,Research,Male,Single,1.0,14.0,Mail Check,Yes
9713,39,2,Yes,81.83,40,Salary,170206.4,58,Marketing,Female,Married,4.0,7.0,Mail Check,Yes
9719,45,19,No,34.5,40,Salary,71760.0,45,Research,Male,Married,7.0,12.0,Mail Check,Yes
9722,48,12,Yes,41.29,40,Salary,85883.2,38,Manufacturing,Male,Divorced,6.0,14.0,Direct Deposit,Yes
9726,35,4,Yes,28.63,40,Salary,59550.4,43,Laboratory,Female,Single,3.0,23.0,Direct Deposit,Yes
9727,59,16,No,74.0,40,Salary,153920.0,52,Marketing,Female,Divorced,2.0,8.0,Mail Check,Yes
9730,46,17,Yes,50.33,40,Salary,104686.4,28,Sales,Male,Divorced,5.0,16.0,Mail Check,Yes
9733,55,13,No,72.14,40,Salary,150051.2,57,Laboratory,Female,Divorced,2.0,15.0,Mail Check,Yes
9734,44,14,Yes,69.65,40,Salary,144872.0,10,Sales,Female,Married,3.0,25.0,Mail Check,Yes
9735,39,10,No,59.67,40,Salary,124113.6,75,Research,Male,Married,4.0,25.0,Mail Check,Yes
9737,50,13,No,44.34,40,Salary,92227.2,13,Healthcare,Male,Married,1.0,21.0,Mail Check,Yes
9738,58,8,No,68.13,40,Salary,141710.4,27,Manufacturing,Female,Married,9.0,14.0,Mail Check,Yes
9740,36,5,No,27.01,40,Salary,56280.8,15,Research,Female,Divorced,6.0,10.0,Mail Check,Yes
9742,45,10,Yes,33.77,40,Salary,70241.6,50,Human Resources,Female,Divorced,2.0,14.0,Mail Check,Yes
9744,42,8,No,46.7,40,Salary,97136.0,59,Sales,Male,Married,3.0,6.0,Mail Check,Yes
9745,51,18,Yes,80.24,40,Salary,166899.2,7,Laboratory,Male,Divorced,8.0,17.0,Mail Check,Yes
9746,52,18,No,51.28,40,Salary,106662.4,37,Sales,Female,Married,9.0,25.0,Mail Check,Yes
9748,40,5,Yes,51.36,40,Salary,106828.8,49,Sales,Female,Married,7.0,21.0,Mail Check,Yes
9751,44,18,Yes,48.45,40,Salary,100776.0,25,Marketing,Female,Married,8.0,23.0,Direct Deposit,Yes
9753,56,5,No,32.63,40,Salary,67870.4,95,Research,Male,Single,5.0,20.0,Mail Check,Yes
9756,50,17,No,97.34,40,Salary,202467.2,30,Laboratory,Female,Married,2.0,19.0,Mail Check,Yes
9760,40,9,No,29.88,40,Salary,62150.4,70,Laboratory,Male,Divorced,1.0,5.0,Direct Deposit,Yes
9762,44,18,Yes,41.75,40,Salary,86840.0,23,Marketing,Male,Married,6.0,7.0,Mail Check,Yes
9763,43,19,No,33.45,40,Salary,69576.0,7,Healthcare,Female,Married,7.0,24.0,Direct Deposit,Yes
9766,29,8,Yes,25.63,40,Salary,53310.4,55,Sales,Male,Single,3.0,16.0,Mail Check,Yes
9767,40,5,Yes,61.71,40,Salary,128356.8,86,Laboratory,Female,Married,3.0,11.0,Mail Check,Yes
9769,47,17,Yes,41.21,40,Salary,85716.8,39,Manufacturing,Male,Divorced,9.0,17.0,Direct Deposit,Yes
9776,56,6,No,85.21,40,Salary,177236.8,14,Marketing,Female,Married,8.0,15.0,Direct Deposit,Yes
9780,37,4,Yes,78.93,40,Salary,164174.4,85,Information Technology,Female,Divorced,3.0,17.0,Mail Check,Yes
9782,41,9,Yes,35.57,40,Salary,73985.6,75,Sales,Female,Divorced,4.0,25.0,Mail Check,Yes
9785,59,9,No,31.65,40,Salary,65832.0,39,Sales,Female,Married,4.0,7.0,Mail Check,Yes
9787,46,15,No,34.07,40,Salary,70865.6,31,Healthcare,Female,Single,2.0,20.0,Mail Check,Yes
9789,60,16,No,32.95,40,Salary,68536.0,37,Sales,Female,Married,4.0,8.0,Direct Deposit,Yes
9790,50,20,No,74.84,40,Salary,155667.2,31,Sales,Female,Divorced,7.0,24.0,Mail Check,Yes
9791,52,7,Yes,81.4,40,Salary,169312.0,44,Laboratory,Female,Divorced,4.0,18.0,Mail Check,Yes
9794,52,18,Yes,65.61,40,Salary,136468.8,37,Manufacturing,Female,Divorced,9.0,7.0,Direct Deposit,Yes
9797,33,8,No,29.13,40,Salary,60590.4,51,Sales,Female,Single,2.0,17.0,Direct Deposit,Yes
9801,48,16,Yes,65.3,40,Salary,135824.0,28,Human Resources,Female,Divorced,3.0,8.0,Mail Check,Yes
9802,35,9,No,28.73,40,Salary,59758.4,29,Manufacturing,Male,Married,4.0,6.0,Mail Check,Yes
9803,32,1,Yes,23.87,40,Salary,49649.6,13,Sales,Male,Single,2.0,15.0,Mail Check,Yes
9810,43,11,Yes,70.9,40,Salary,147472.0,12,Sales,Female,Married,3.0,17.0,Mail Check,Yes
9811,36,10,Yes,56.91,40,Salary,128372.8,44,Laboratory,Male,Married,3.0,9.0,Mail Check,Yes
9812,44,18,No,64.82,40,Salary,134825.6,78,Sales,Female,Divorced,9.0,8.0,Mail Check,Yes
9813,32,10,Yes,24.02,40,Salary,49961.6,64,Information Technology,Male,Married,1.0,7.0,Direct Deposit,Yes
9814,44,11,Yes,38.45,40,Salary,79976.0,85,Sales,Female,Married,9.0,8.0,Mail Check,Yes
9815,41,1,Yes,32.65,40,Salary,67912.0,98,Healthcare,Male,Married,9.0,11.0,Mail Check,Yes
9818,49,5,No,42.61,40,Salary,88628.8,55,Human Resources,Male,Married,2.0,7.0,Mail Check,Yes
9821,39,3,No,52.95,40,Salary,110136.0,91,Sales,Male,Married,6.0,18.0,Mail Check,Yes
9829,23,1,No,21.0,40,Salary,43680.0,7,Manufacturing,Female,Single,2.0,15.0,Mail Check,Yes
9834,59,16,No,54.27,40,Salary,112881.6,34,Research,Male,Divorced,4.0,24.0,Direct Deposit,Yes
9835,58,12,Yes,77.06,40,Salary,160284.8,66,Marketing,Female,Divorced,8.0,15.0,Mail Check,Yes
9837,56,18,No,97.09,40,Salary,203347.2,8,Healthcare,Male,Married,2.0,17.0,Mail Check,Yes
9838,37,6,No,54.67,40,Salary,113713.6,85,Information Technology,Female,Divorced,3.0,22.0,Mail Check,Yes
9842,39,3,Yes,55.85,40,Salary,116168.0,91,Healthcare,Female,Married,4.0,14.0,Mail Check,Yes
9847,36,10,Yes,36.59,40,Salary,76107.2,21,Information Technology,Male,Single,6.0,5.0,Direct Deposit,Yes
9848,57,18,No,34.94,40,Salary,72675.2,17,Information Technology,Male,Married,3.0,13.0,Mail Check,Yes
9849,36,4,No,60.58,40,Salary,126006.4,5,Sales,Male,Married,3.0,24.0,Mail Check,Yes
9851,44,6,Yes,83.57,40,Salary,173825.6,73,Marketing,Female,Divorced,8.0,12.0,Mail Check,Yes
9853,39,2,No,55.39,40,Salary,115211.2,83,Manufacturing,Male,Married,3.0,18.0,Mail Check,Yes
9856,46,9,Yes,68.53,40,Salary,142542.4,60,Laboratory,Female,Married,1.0,12.0,Mail Check,Yes
9857,60,15,No,51.99,40,Salary,108139.2,70,Research,Female,Married,5.0,13.0,Mail Check,Yes
9862,39,6,Yes,64.66,40,Salary,134492.8,39,Research,Female,Married,7.0,7.0,Direct Deposit,Yes
9864,45,18,No,38.94,40,Salary,80995.2,60,Healthcare,Female,Divorced,2.0,11.0,Direct Deposit,Yes
9865,33,8,No,31.2,40,Salary,64896.0,1,Human Resources,Male,Single,6.0,23.0,Mail Check,Yes
9866,55,13,Yes,67.83,40,Salary,141086.4,7,Laboratory,Male,Divorced,2.0,6.0,Mail Check,Yes
9868,60,20,Yes,66.92,40,Salary,139333.6,27,Manufacturing,Male,Married,4.0,22.0,Mail Check,Yes
9869,44,8,Yes,54.54,40,Salary,113443.2,33,Research,Female,Married,5.0,18.0,Mail Check,Yes
9870,43,6,Yes,46.76,40,Salary,97260.8,31,Laboratory,Male,Divorced,1.0,25.0,Mail Check,Yes
9873,40,9,No,30.53,40,Salary,63502.4,31,Healthcare,Female,Single,9.0,19.0,Mail Check,Yes
9879,35,3,No,25.17,40,Salary,52353.6,34,Laboratory,Female,Married,4.0,23.0,Direct Deposit,Yes
9880,57,5,No,71.53,40,Salary,148782.4,46,Healthcare,Female,Married,4.0,24.0,Mail Check,Yes
9881,34,9,No,25.58,40,Salary,53206.4,43,Marketing,Male,Divorced,2.0,11.0,Direct Deposit,Yes
9882,39,7,Yes,57.16,40,Salary,128892.8,16,Laboratory,Female,Married,9.0,15.0,Mail Check,Yes
9891,59,14,No,83.25,40,Salary,173160.0,14,Marketing,Female,Divorced,2.0,10.0,Direct Deposit,Yes
9893,37,10,Yes,81.84,40,Salary,170227.2,15,Sales,Female,Divorced,3.0,12.0,Mail Check,Yes
9898,60,14,No,65.99,40,Salary,137259.2,89,Research,Male,Married,3.0,6.0,Direct Deposit,Yes
9901,36,6,No,26.73,40,Salary,55598.4,85,Human Resources,Female,Married,1.0,21.0,Direct Deposit,Yes
9902,41,7,Yes,69.26,40,Salary,144060.8,78,Healthcare,Female,Divorced,1.0,18.0,Mail Check,Yes
9903,59,15,No,36.84,40,Salary,76627.2,16,Research,Male,Married,7.0,25.0,Mail Check,Yes
9904,36,3,No,47.71,40,Salary,99236.8,88,Research,Female,Married,3.0,18.0,Mail Check,Yes
9907,50,13,No,67.04,40,Salary,139443.2,34,Sales,Male,Divorced,3.0,25.0,Mail Check,Yes
9914,49,10,No,83.14,40,Salary,172931.2,82,Information Technology,Female,Married,1.0,10.0,Mail Check,Yes
9916,36,7,Yes,77.93,40,Salary,162094.4,37,Sales,Male,Married,2.0,8.0,Mail Check,Yes
9917,52,8,No,78.23,40,Salary,162728.4,8,Laboratory,Female,Divorced,4.0,25.0,Mail Check,Yes
9918,35,1,Yes,25.65,40,Salary,53352.0,2,Human Resources,Male,Divorced,2.0,23.0,Mail Check,Yes
9919,54,13,Yes,50.8,40,Salary,105664.0,40,Research,Male,Divorced,2.0,5.0,Mail Check,Yes
9920,37,6,Yes,39.64,40,Salary,82451.2,86,Sales,Male,Divorced,1.0,7.0,Mail Check,Yes
9921,43,7,Yes,40.65,40,Salary,84552.0,52,Sales,Male,Married,9.0,7.0,Mail Check,Yes
9922,33,5,No,30.83,40,Salary,64126.4,25,Sales,Female,Married,6.0,23.0,Direct Deposit,Yes
9923,55,17,Yes,46.38,40,Salary,96470.4,69,Marketing,Female,Married,5.0,17.0,Mail Check,Yes
9924,51,5,No,79.98,40,Salary,166358.4,9,Manufacturing,Female,Married,3.0,5.0,Mail Check,Yes
9928,61,19,No,33.06,40,Salary,68764.8,83,Marketing,Female,Married,3.0,14.0,Mail Check,Yes
9935,26,3,No,17.88,40,Salary,37330.4,78,Sales,Male,Single,2.0,9.0,Mail Check,Yes
9938,61,17,Yes,49.27,40,Salary,102481.6,10,Manufacturing,Female,Married,1.0,12.0,Mail Check,Yes
9939,54,12,No,77.15,40,Salary,160472.0,13,Sales,Female,Married,5.0,24.0,Mail Check,Yes
9940,50,15,No,34.66,40,Salary,72092.8,61,Research,Female,Divorced,5.0,24.0,Mail Check,Yes
9943,21,1,Yes,21.22,40,Salary,44137.6,20,Healthcare,Male,Married,2.0,11.0,Mail Check,Yes
9944,43,6,Yes,38.51,40,Salary,80100.8,17,Research,Male,Single,2.0,17.0,Mail Check,Yes
9947,46,20,Yes,60.56,40,Salary,125964.8,15,Research,Female,Divorced,1.0,23.0,Mail Check,Yes
9948,21,1,Yes,21.89,40,Salary,45531.2,22,Sales,Male,Single,2.0,17.0,Mail Check,Yes
9954,39,4,No,53.2,40,Salary,110656.0,31,Sales,Male,Married,8.0,12.0,Mail Check,Yes
9959,39,9,No,36.86,40,Salary,76668.8,16,Human Resources,Male,Single,7.0,15.0,Mail Check,Yes
9960,45,11,No,59.78,40,Salary,124342.4,46,Manufacturing,Male,Married,1.0,9.0,Mail Check,Yes
9962,32,2,No,26.89,40,Salary,55931.2,67,Research,Male,Divorced,2.0,22.0,Mail Check,Yes
9966,45,10,Yes,69.67,40,Salary,144913.6,92,Laboratory,Female,Married,6.0,11.0,Direct Deposit,Yes
9967,38,2,Yes,28.06,40,Salary,37564.8,67,Manufacturing,Male,Divorced,6.0,21.0,Direct Deposit,Yes
9969,61,15,Yes,57.7,40,Salary,120016.0,58,Healthcare,Female,Married,5.0,11.0,Mail Check,Yes
9970,38,7,Yes,28.61,40,Salary,38708.8,50,Healthcare,Female,Single,3.0,24.0,Mail Check,Yes
9971,36,10,Yes,52.78,40,Salary,109782.4,52,Research,Female,Divorced,4.0,14.0,Mail Check,Yes
9976,42,3,Yes,56.2,40,Salary,116896.0,63,Sales,Male,Married,3.0,21.0,Mail Check,Yes
9983,37,8,No,30.22,40,Salary,62857.6,75,Healthcare,Male,Divorced,6.0,9.0,Direct Deposit,Yes
9984,44,18,No,67.35,40,Salary,140088.0,80,Human Resources,Female,Married,3.0,9.0,Mail Check,Yes
9985,33,6,Yes,25.53,40,Salary,53102.4,14,Research,Male,Divorced,6.0,14.0,Mail Check,Yes
9986,30,7,No,29.7,40,Salary,61776.0,36,Manufacturing,Female,Single,1.0,11.0,Mail Check,Yes
9990,38,5,No,34.0,40,Salary,70720.0,56,Healthcare,Female,Single,4.0,14.0,Mail Check,Yes
9991,37,2,Yes,28.83,40,Salary,39166.4,57,Human Resources,Female,Divorced,1.0,20.0,Mail Check,Yes
9995,40,10,Yes,30.51,40,Salary,63460.8,65,Manufacturing,Male,Single,6.0,25.0,Mail Check,Yes
9998,45,8,Yes,67.9,40,Salary,141232.0,80,Sales,Female,Divorced,6.0,19.0,Mail Check,Yes
10000,38,6,No,47.26,40,Salary,98300.8,21,Research,Male,Divorced,1.0,8.0,Mail Check,Yes
10001,52,6,No,38.64,40,Salary,80371.2,40,Sales,Male,Single,8.0,7.0,Mail Check,Yes
10004,35,2,No,31.2,40,Salary,64896.0,98,Research,Female,Single,4.0,22.0,Mail Check,Yes
10005,53,10,Yes,97.03,40,Salary,202822.4,45,Manufacturing,Female,Married,2.0,11.0,Direct Deposit,Yes
10006,52,19,Yes,42.68,40,Salary,88774.4,44,Marketing,Male,Divorced,6.0,6.0,Mail Check,Yes
10007,45,10,No,84.4,40,Salary,175552.0,2,Laboratory,Female,Married,9.0,17.0,Direct Deposit,Yes
10008,26,3,Yes,20.63,40,Salary,42910.4,48,Healthcare,Male,Married,3.0,8.0,Mail Check,Yes
10010,50,7,No,34.38,40,Salary,71510.4,81,Human Resources,Female,Single,9.0,5.0,Direct Deposit,Yes
10013,57,13,No,45.37,40,Salary,94369.6,48,Sales,Male,Divorced,2.0,16.0,Mail Check,Yes
10014,38,1,No,40.42,40,Salary,84073.6,48,Marketing,Female,Married,6.0,15.0,Mail Check,Yes
10015,33,2,No,23.28,40,Salary,48422.4,13,Information Technology,Female,Married,6.0,6.0,Mail Check,Yes
10018,40,1,Yes,33.83,40,Salary,70366.4,15,Human Resources,Male,Married,1.0,24.0,Mail Check,Yes
10021,29,5,No,23.09,40,Salary,48027.2,69,Research,Female,Divorced,1.0,24.0,Direct Deposit,Yes
10023,44,19,Yes,67.74,40,Salary,140899.2,66,Sales,Female,Married,7.0,6.0,Direct Deposit,Yes
10025,61,15,Yes,32.79,40,Salary,68203.2,22,Human Resources,Female,Married,8.0,9.0,Mail Check,Yes
10027,38,7,No,32.01,40,Salary,66580.8,10,Laboratory,Male,Single,4.0,12.0,Mail Check,Yes
10028,37,7,Yes,30.07,40,Salary,62545.6,22,Information Technology,Male,Single,1.0,10.0,Mail Check,Yes
10029,35,9,Yes,30.53,40,Salary,63502.4,34,Human Resources,Female,Divorced,6.0,12.0,Mail Check,Yes
10033,55,16,No,82.28,40,Salary,171142.4,8,Sales,Female,Divorced,6.0,18.0,Mail Check,Yes
10041,60,18,Yes,48.07,40,Salary,99985.6,37,Sales,Female,Married,9.0,17.0,Direct Deposit,Yes
10043,35,2,No,28.29,40,Salary,58843.2,25,Laboratory,Male,Divorced,6.0,10.0,Mail Check,Yes
10045,37,4,No,72.23,40,Salary,150238.4,83,Healthcare,Male,Married,5.0,22.0,Direct Deposit,Yes
10049,32,10,Yes,28.53,40,Salary,38542.4,80,Sales,Male,Single,1.0,16.0,Mail Check,Yes
10052,53,8,No,31.27,40,Salary,65041.6,91,Information Technology,Female,Single,1.0,19.0,Mail Check,Yes
10053,61,15,Yes,71.23,40,Salary,148158.4,5,Information Technology,Female,Married,3.0,18.0,Mail Check,Yes
10055,51,15,No,76.74,40,Salary,159633.2,89,Research,Female,Married,7.0,23.0,Mail Check,Yes
10056,53,18,No,33.96,40,Salary,70636.8,50,Research,Female,Married,7.0,5.0,Direct Deposit,Yes
10059,61,19,No,73.07,40,Salary,153385.6,96,Sales,Male,Divorced,9.0,13.0,Mail Check,Yes
10060,36,5,Yes,31.23,40,Salary,64958.4,38,Information Technology,Female,Single,4.0,12.0,Direct Deposit,Yes
10063,21,1,Yes,21.06,40,Salary,43804.8,41,Laboratory,Female,Single,2.0,15.0,Mail Check,Yes
10064,32,1,No,24.89,40,Salary,51771.2,33,Manufacturing,Female,Single,1.0,23.0,Direct Deposit,Yes
